epoch,train_loss,valid_loss,accuracy,time
0,2.902651071548462,00:50
1,4.064981937408447,00:50
epoch,train_loss,valid_loss,accuracy,time
0,2.1618213653564453,1.7741625308990479,0.4898844063282013,00:56
epoch,train_loss,valid_loss,accuracy,time
0,1.4250001907348633,1.5137608051300049,0.5346820950508118,01:13
1,1.2862573862075806,1.208388090133667,0.5187861323356628,01:13
2,1.1335569620132446,1.2443416118621826,0.6170520186424255,01:12
3,1.0510923862457275,1.185752034187317,0.5780346989631653,01:13
4,0.9737065434455872,0.9278421401977539,0.6315028667449951,01:13
5,0.9397276639938354,1.94535231590271,0.6054913401603699,01:12
6,0.9088109135627747,1.1722712516784668,0.5549132823944092,01:12
7,0.805353581905365,0.9013412594795227,0.6878612637519836,01:12
8,0.7079249620437622,0.9414883852005005,0.6546242833137512,01:13
9,0.6054381728172302,0.9010921120643616,0.6864162087440491,01:12
10,0.5512292385101318,0.9205024838447571,0.6907514333724976,01:12
11,0.4872497320175171,0.8968381285667419,0.6950867176055908,01:13
